"Recorded Crime Offences under Reservation  (Number) by Quarter, Garda"
"Division and Type of Offence"

" "," ","01 ,Homicide offences","0111 ,Murder","0112 ,Manslaughter","0113 ,Infanticide","012 ,Dangerous driving leading to death","02 ,Sexual offences","021 ,Rape and sexual assault","022 ,Other sexual offences","03 ,Attempts/threats to murder, assaults, harassments and related offences","0311 ,Murder-attempt","0312 ,Murder-threat","033 ,Harassment and related offences","034 ,Assault causing harm, poisoning","035 ,Other assault","04 ,Dangerous or negligent acts","0411 ,Dangerous driving causing serious bodily harm","0412 ,Driving/in charge of a vehicle while over legal alcohol limit","0413 ,Driving/in charge of a vehicle under the influence of drugs","0421 ,Endangerment with potential for serious harm/death","0422 ,Abandoning a child, child neglect and cruelty","0423 ,Unseaworthy/dangerous use of boat or ship","0424 ,False alarm/interference with aircraft or air transport facilities","0425 ,Endangering traffic offences","05 ,Kidnapping and related offences","0511 ,False imprisonment","0512 ,Abduction of person under 16 years of age","0513 ,Human trafficking offences","06 ,Robbery, extortion and hijacking offences","0611 ,Robbery of an establishment or institution","0612 ,Robbery of cash or goods in transit","0613 ,Robbery from the person","0621 ,Blackmail or extortion","0631 ,Carjacking, hijacking/unlawful seizure of aircraft/vessel","07 ,Burglary and related offences","0711 ,Aggravated burglary","0712 ,Burglary (not aggravated)","0713 ,Possession of an article (with intent to burgle, steal, demand)","08 ,Theft and related offences","081 ,Theft/taking of vehicle and related offences","0821 ,Theft from person","0822 ,Theft from shop","084 ,Other thefts, handling stolen property","09 ,Fraud, deception and related offences","10 ,Controlled drug offences","1011 ,Importation of drugs","1012 ,Cultivation or manufacture of drugs","1021 ,Possession of drugs for sale or supply","1022 ,Possession of drugs for personal use","103 ,Other drug offences","11 ,Weapons and Explosives Offences","111 ,Explosives, chemical weapons offences","1121 ,Discharging a firearm","1122 ,Possession of a firearm","113 ,Offensive weapons offences (n.e.c.)","114 ,Fireworks offences","12 ,Damage to property and to the environment","1211 ,Arson","1212 ,Criminal damage (not arson)","1221 ,Litter offences","13 ,Public order and other social code offences","131 ,Disorderly conduct","132 ,Trespass offences","133 ,Liquor licensing offences","134 ,Prostitution offences","135 ,Regulated betting/money, collection/trading offences","136 ,Social code offences (n.e.c.)","15 ,Offences against government, justice procedures and organisation of crime","151 ,Offences against government and its agents","152 ,Organisation of crime and conspiracy to commit crime","153 ,Perverting the course of justice","157 ,Offences while in custody, breach of court orders"
" ","33 ,Cork West Garda Division",1,0,0,0,1,9,7,2,69,0,3,9,16,41,49,0,48,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,60,0,60,0,219,16,1,23,179,17,85,0,8,10,67,0,8,0,0,0,7,1,132,10,119,3,266,214,14,34,0,2,2,20,3,0,0,17
" ","34 ,Kerry Garda Division",1,0,0,0,1,9,8,1,130,0,1,11,30,88,94,0,87,2,2,2,0,0,1,1,1,0,0,6,3,0,2,0,1,90,0,89,1,265,33,2,87,143,19,88,0,8,19,59,2,21,0,0,3,18,0,138,4,133,1,587,516,12,57,1,1,0,45,0,0,0,45
" ","35 ,Limerick Garda Division",0,0,0,0,0,22,20,2,251,0,20,38,54,139,100,0,88,9,0,0,0,0,3,2,2,0,0,42,8,0,30,0,4,312,4,305,3,922,177,27,224,494,59,262,0,2,60,193,7,64,1,0,7,56,0,504,34,469,1,690,583,56,35,9,2,5,131,4,2,0,125
" ","41 ,Laois/Offaly Garda Division",1,1,0,0,0,16,14,2,137,0,0,20,27,90,60,0,51,5,1,1,0,0,2,1,1,0,0,6,4,0,2,0,0,223,1,222,0,434,55,6,110,263,29,104,0,2,29,64,9,18,0,5,1,12,0,229,22,207,0,270,221,26,20,0,2,1,39,1,0,0,38
" ","42 ,Meath  Garda Division",0,0,0,0,0,12,10,2,121,0,2,15,17,87,76,0,72,1,1,0,0,0,2,0,0,0,0,21,7,3,9,0,2,255,3,247,5,608,112,12,78,406,33,69,0,6,9,52,2,19,2,1,2,14,0,211,15,194,2,212,169,21,19,2,0,1,39,6,0,0,33
" ","43 ,Wicklow  Garda Division",0,0,0,0,0,7,6,1,123,0,3,6,22,92,61,0,58,2,0,0,0,0,1,0,0,0,0,11,4,0,7,0,0,290,5,282,3,591,63,8,118,402,53,175,0,7,22,137,9,26,1,1,1,23,0,322,23,296,3,310,272,20,14,0,1,3,71,1,0,0,70
" ","44 ,Westmeath  Garda Division",1,0,0,0,1,7,7,0,90,0,3,9,22,56,52,0,48,1,0,1,0,0,2,0,0,0,0,8,5,0,3,0,0,159,0,157,2,313,29,9,94,181,24,83,0,2,14,66,1,11,0,0,0,11,0,157,13,144,0,237,201,20,13,1,0,2,40,0,0,1,39
" ","45 ,Kildare  Garda Division",0,0,0,0,0,27,25,2,183,0,2,25,36,120,84,0,77,2,0,1,0,0,4,4,4,0,0,23,14,0,9,0,0,338,7,328,3,802,135,17,147,503,43,91,0,3,12,75,1,20,2,2,4,11,1,369,31,335,3,356,304,33,11,0,1,7,57,5,0,0,52
" ","51 ,Tipperary Garda Division",1,0,0,0,1,6,6,0,115,0,4,14,25,72,102,0,90,9,0,1,0,0,2,0,0,0,0,7,3,0,3,0,1,163,3,160,0,330,38,1,104,187,28,116,0,5,27,81,3,14,0,1,0,13,0,189,15,165,9,359,321,21,11,2,4,0,37,1,0,0,36
" ","52 ,Wexford  Garda Division",1,1,0,0,0,12,12,0,129,0,3,19,14,93,78,0,73,5,0,0,0,0,0,0,0,0,0,9,5,1,3,0,0,236,2,230,4,500,56,4,104,336,23,98,0,4,20,74,0,8,0,1,1,6,0,248,13,234,1,310,250,39,21,0,0,0,60,4,0,2,54
" ","53 ,Kilkenny/Carlow Garda Division",0,0,0,0,0,19,19,0,150,0,1,9,37,103,72,0,66,2,2,2,0,0,0,0,0,0,0,6,1,0,5,0,0,231,5,225,1,571,55,12,177,327,33,153,0,6,29,114,4,8,0,1,0,7,0,270,22,248,0,515,463,29,21,0,0,2,47,9,0,0,38
" ","54 ,Waterford  Garda Division",0,0,0,0,0,10,8,2,149,0,4,6,32,107,49,0,44,1,0,1,1,0,2,1,0,1,0,27,16,0,11,0,0,197,2,192,3,517,52,10,213,242,34,170,1,10,28,121,10,23,1,3,3,16,0,277,25,247,5,311,271,20,17,0,1,2,65,16,0,0,49
" ","61 ,D.M.R. South Central Garda Division",4,3,1,0,0,10,10,0,253,0,5,27,62,159,78,1,63,11,2,0,0,0,1,1,0,0,1,88,35,1,52,0,0,354,6,313,35,1829,102,211,390,1126,93,200,0,3,73,120,4,76,2,2,3,67,2,456,16,439,1,999,901,60,10,10,11,7,42,5,0,0,37
" ","62 ,D.M.R. North Central Garda Division",0,0,0,0,0,18,17,1,210,0,6,10,50,144,47,0,43,2,1,1,0,0,0,0,0,0,0,85,18,2,63,0,2,267,2,245,20,1601,153,199,478,771,100,250,1,1,96,138,14,84,1,0,2,81,0,464,4,460,0,721,612,74,15,11,7,2,886,4,1,0,881
" ","63 ,D.M.R. Northern Garda Division",2,2,0,0,0,41,37,4,242,1,10,18,49,164,173,0,158,4,4,3,0,0,4,1,0,0,1,92,35,0,54,0,3,516,9,490,17,1669,308,57,405,899,106,426,9,8,91,304,14,71,4,5,5,57,0,742,49,689,4,596,458,104,24,2,4,4,73,3,1,5,64
" ","64 ,D.M.R. Southern Garda Division",0,0,0,0,0,29,25,4,153,1,2,20,23,107,109,1,92,7,4,2,0,0,3,1,0,1,0,41,17,0,22,1,1,470,2,458,10,1000,185,21,245,549,69,290,0,5,72,207,6,60,4,5,4,47,0,523,30,492,1,416,341,45,13,1,6,10,86,1,0,1,84
" ","65 ,D.M.R. Eastern Garda Division",0,0,0,0,0,15,13,2,113,0,1,15,15,82,64,0,54,7,1,1,0,0,1,3,3,0,0,21,5,0,13,1,2,309,2,296,11,926,93,20,293,520,77,159,0,2,30,118,9,19,0,0,5,14,0,345,17,328,0,311,243,48,6,0,6,8,75,4,0,1,70
" ","66 ,D.M.R. Western Garda Division",2,2,0,0,0,35,30,5,286,1,21,27,62,175,178,0,147,16,4,7,0,0,4,2,2,0,0,102,25,4,66,0,7,479,12,447,20,1767,440,55,380,892,103,512,0,10,110,376,16,89,7,6,14,61,1,858,32,824,2,709,600,66,34,1,2,6,201,6,0,1,194
"2011Q3"
" ","11 ,Cavan/Monaghan Garda Division",1,0,0,0,1,15,14,1,160,0,1,18,26,115,94,0,91,2,1,0,0,0,0,5,4,0,1,3,1,0,2,0,0,183,4,176,3,273,46,1,74,152,32,53,0,3,7,42,1,10,0,1,1,7,1,159,7,149,3,345,310,12,18,1,0,4,65,4,0,1,60
" ","12 ,Donegal Garda Division",0,0,0,0,0,24,23,1,228,0,2,38,34,154,89,0,82,2,3,0,0,0,2,0,0,0,0,5,4,0,1,0,0,116,2,113,1,357,56,6,54,241,36,86,0,4,19,61,2,10,1,0,1,7,1,252,30,219,3,518,453,26,35,1,2,1,29,4,0,1,24
" ","13 ,Sligo/Leitrim Garda Division",0,0,0,0,0,17,17,0,68,0,1,12,16,39,52,1,47,1,0,1,0,0,2,0,0,0,0,2,1,0,1,0,0,109,4,105,0,237,20,1,77,139,31,91,0,8,10,65,8,14,0,1,5,6,2,116,8,107,1,208,174,17,13,2,0,2,23,2,0,0,21
" ","14 ,Louth  Garda Division",1,0,0,0,1,17,16,1,92,0,3,18,17,54,81,0,72,2,0,5,0,0,2,4,4,0,0,16,7,0,7,0,2,273,5,268,0,471,88,15,111,257,29,91,0,8,15,66,2,17,0,2,2,12,1,273,24,243,6,301,252,33,11,2,3,0,27,3,0,1,23
" ","21 ,Clare Garda Division",0,0,0,0,0,11,10,1,100,0,2,9,22,67,58,1,51,4,0,0,0,0,2,0,0,0,0,5,0,0,5,0,0,94,0,92,2,256,23,1,75,157,14,66,0,3,19,36,8,14,0,2,0,9,3,125,7,118,0,318,278,12,26,0,2,0,51,14,0,0,37
" ","22 ,Mayo Garda Division",0,0,0,0,0,9,9,0,124,0,0,15,21,88,71,0,63,0,7,1,0,0,0,0,0,0,0,2,2,0,0,0,0,116,0,116,0,261,23,6,70,162,45,53,0,4,5,43,1,9,0,0,1,7,1,165,8,155,2,328,292,12,23,0,0,1,16,2,0,2,12
" ","23 ,Galway Garda Division",3,3,0,0,0,21,21,0,239,0,1,29,54,155,123,1,107,4,1,7,0,0,3,2,1,1,0,10,0,0,9,0,1,202,1,196,5,611,62,24,177,348,54,116,0,7,27,78,4,19,0,1,2,15,1,299,21,277,1,735,673,20,29,5,4,4,83,4,0,0,79
" ","24 ,Roscommon/Longford  Garda Division",1,1,0,0,0,9,9,0,81,0,2,20,15,44,42,0,40,2,0,0,0,0,0,0,0,0,0,4,2,0,1,1,0,129,3,126,0,239,33,4,62,140,33,52,0,2,12,35,3,7,0,0,0,5,2,123,7,113,3,158,144,9,5,0,0,0,19,1,0,1,17
" ","31 ,Cork City Garda Division",1,1,0,0,0,40,40,0,265,0,2,26,53,184,162,0,147,8,2,3,0,0,2,0,0,0,0,20,4,0,15,0,1,197,3,193,1,1018,85,32,479,422,78,284,0,7,50,224,3,48,0,0,0,48,0,551,50,499,2,982,905,39,27,1,6,4,109,16,0,2,91
" ","32 ,Cork North Garda Division",0,0,0,0,0,16,16,0,128,0,1,14,27,86,87,0,81,4,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,113,1,111,1,285,18,4,92,171,24,127,0,6,6,112,3,13,0,0,1,12,0,140,11,122,7,333,276,17,35,0,4,1,23,2,0,0,21
" ","33 ,Cork West Garda Division",2,0,1,0,1,11,10,1,78,0,0,9,25,44,67,0,66,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,88,1,87,0,208,15,0,30,163,23,114,0,17,19,74,4,14,0,0,1,13,0,134,6,126,2,254,227,9,16,0,1,1,26,2,0,0,24
" ","34 ,Kerry Garda Division",2,0,0,0,2,11,11,0,140,0,1,12,43,84,97,1,91,4,1,0,0,0,0,1,1,0,0,4,0,0,4,0,0,91,1,90,0,257,28,9,90,130,28,99,0,4,26,64,5,23,0,0,4,15,4,129,4,124,1,603,545,8,48,0,0,2,38,0,0,0,38
" ","35 ,Limerick Garda Division",1,1,0,0,0,22,22,0,205,0,6,23,36,140,126,0,108,9,2,3,0,0,4,0,0,0,0,31,9,1,19,0,2,342,4,329,9,1027,180,32,274,541,48,276,0,4,61,197,14,59,1,8,3,47,0,557,48,509,0,687,567,47,62,7,3,1,56,1,0,3,52
" ","41 ,Laois/Offaly Garda Division",0,0,0,0,0,12,10,2,112,0,3,12,26,71,76,0,68,6,0,1,0,0,1,2,1,1,0,8,3,0,4,1,0,236,3,232,1,474,62,14,98,300,36,281,0,11,48,218,4,19,0,0,1,16,2,225,19,204,2,268,228,29,8,1,1,1,31,1,0,0,30
" ","42 ,Meath  Garda Division",0,0,0,0,0,10,7,3,108,0,2,21,22,63,93,1,83,2,2,4,0,0,1,1,1,0,0,12,9,2,0,1,0,306,2,303,1,598,123,10,73,392,38,70,0,3,10,57,0,13,1,0,1,9,2,216,17,196,3,200,166,27,6,0,0,1,42,1,0,2,39
" ","43 ,Wicklow  Garda Division",0,0,0,0,0,15,15,0,134,0,2,11,28,93,66,0,58,1,1,1,0,1,4,0,0,0,0,14,7,0,7,0,0,253,1,246,6,630,70,6,138,416,44,187,0,8,28,143,8,37,0,7,2,24,4,317,18,298,1,343,298,35,6,0,0,4,87,2,0,0,85
" ","44 ,Westmeath  Garda Division",0,0,0,0,0,10,10,0,92,0,0,17,17,58,57,0,55,0,0,1,0,0,1,0,0,0,0,3,3,0,0,0,0,161,2,156,3,317,31,14,99,173,20,57,0,5,12,38,2,8,0,1,1,5,1,143,7,135,1,252,219,22,7,0,1,3,28,1,0,1,26
" ","45 ,Kildare  Garda Division",1,0,0,0,1,19,18,1,194,0,3,26,50,115,92,0,80,5,0,3,0,0,4,1,0,0,1,39,19,1,19,0,0,449,3,441,5,865,138,41,153,533,42,345,0,5,55,280,5,22,0,1,2,18,1,312,29,279,4,324,259,47,13,0,1,4,55,6,0,0,49
" ","51 ,Tipperary Garda Division",0,0,0,0,0,21,19,2,131,0,8,16,27,80,85,0,76,8,0,1,0,0,0,1,1,0,0,4,1,0,3,0,0,195,3,191,1,344,30,3,110,201,35,132,0,6,29,93,4,18,0,1,2,15,0,188,15,172,1,375,340,14,14,0,6,1,37,2,0,0,35
" ","52 ,Wexford  Garda Division",2,1,0,0,1,22,21,1,107,0,0,26,8,73,71,0,66,2,1,0,0,0,2,1,1,0,0,3,1,0,2,0,0,248,2,244,2,504,64,3,131,306,50,104,2,12,10,76,4,22,0,1,1,18,2,264,16,247,1,350,291,41,15,0,0,3,32,1,0,1,30
" ","53 ,Kilkenny/Carlow Garda Division",1,0,1,0,0,17,16,1,143,0,1,16,16,110,74,0,70,1,0,0,0,0,3,2,2,0,0,9,5,0,4,0,0,233,0,231,2,493,52,16,189,236,26,126,0,8,22,90,6,23,0,1,2,17,3,249,21,223,5,479,407,27,42,1,1,1,44,6,0,0,38
" ","54 ,Waterford  Garda Division",1,0,0,0,1,14,14,0,163,0,3,11,36,113,71,0,61,4,2,1,0,0,3,0,0,0,0,26,10,0,16,0,0,180,4,173,3,521,45,17,207,252,24,199,0,13,32,150,4,22,0,1,1,18,2,263,19,243,1,444,372,34,32,0,6,0,75,17,0,0,58
" ","61 ,D.M.R. South Central Garda Division",0,0,0,0,0,26,25,1,230,0,3,11,75,141,73,0,61,6,0,1,0,0,5,2,1,1,0,89,19,0,70,0,0,408,2,366,40,2029,98,271,467,1193,83,196,0,1,79,108,8,74,1,2,0,70,1,501,21,480,0,1164,1037,69,20,9,11,18,56,6,1,1,48
" ","62 ,D.M.R. North Central Garda Division",0,0,0,0,0,26,24,2,209,0,3,8,46,152,53,0,46,3,1,1,0,0,2,1,1,0,0,127,29,1,95,0,2,305,3,276,26,1989,166,311,563,949,104,229,0,6,93,126,4,85,1,0,1,81,2,506,22,483,1,641,523,72,21,11,5,9,939,2,0,1,936
" ","63 ,D.M.R. Northern Garda Division",2,2,0,0,0,27,25,2,221,0,6,22,52,141,168,0,151,6,3,4,0,3,1,4,1,0,3,91,46,1,42,0,2,467,4,448,15,1648,308,51,403,886,111,458,7,15,106,315,15,79,1,4,12,61,1,649,44,604,1,586,470,90,11,0,13,2,66,5,0,0,61
" ","64 ,D.M.R. Southern Garda Division",1,1,0,0,0,53,45,8,168,0,1,16,35,116,92,0,84,3,0,0,0,0,5,0,0,0,0,52,24,2,23,0,3,529,7,513,9,972,182,33,266,491,80,356,0,9,65,272,10,62,3,4,6,43,6,446,31,414,1,427,336,62,13,2,4,10,71,0,0,1,70
" ","65 ,D.M.R. Eastern Garda Division",0,0,0,0,0,9,6,3,91,0,1,16,15,59,58,0,52,4,1,1,0,0,0,1,0,1,0,32,4,0,28,0,0,261,0,253,8,918,76,21,269,552,80,186,0,7,35,135,9,21,0,0,0,20,1,307,19,287,1,373,299,63,6,0,3,2,53,4,0,1,48
" ","66 ,D.M.R. Western Garda Division",1,1,0,0,0,28,26,2,345,1,30,39,60,215,173,0,152,7,4,5,0,0,5,2,1,1,0,103,34,2,62,0,5,502,9,477,16,1829,385,54,411,979,112,494,0,3,92,389,10,89,5,1,7,73,3,820,60,759,1,641,550,59,23,0,5,4,184,13,0,2,169
"2011Q4"
" ","11 ,Cavan/Monaghan Garda Division",0,0,0,0,0,8,8,0,155,0,1,10,21,123,98,0,96,1,0,1,0,0,0,1,1,0,0,3,1,0,0,2,0,150,2,146,2,254,28,3,79,144,32,64,0,4,12,47,1,16,0,1,0,8,7,176,10,158,8,415,359,16,35,2,1,2,60,7,0,2,51
" ","12 ,Donegal Garda Division",0,0,0,0,0,17,17,0,220,0,2,36,41,141,73,0,63,1,1,1,0,0,7,1,1,0,0,5,1,0,3,0,1,109,2,107,0,225,31,2,58,134,36,70,0,0,11,54,5,22,0,0,1,10,11,192,13,175,4,414,372,10,29,1,1,1,24,3,0,2,19
" ","13 ,Sligo/Leitrim Garda Division",1,1,0,0,0,6,4,2,83,0,2,13,20,48,40,0,38,0,1,0,0,0,1,0,0,0,0,4,2,0,2,0,0,104,0,103,1,217,18,5,71,123,29,72,0,3,10,58,1,16,0,1,0,6,9,127,5,122,0,206,187,8,9,0,1,1,20,1,0,1,18
" ","14 ,Louth  Garda Division",1,1,0,0,0,16,13,3,113,1,3,18,24,67,79,0,69,1,1,6,0,0,2,2,2,0,0,19,10,0,5,1,3,285,7,278,0,442,78,9,123,232,33,108,0,5,28,75,0,31,0,0,2,16,13,287,18,262,7,271,232,22,14,2,1,0,42,0,0,0,42
" ","21 ,Clare Garda Division",0,0,0,0,0,9,9,0,89,0,0,19,10,60,59,0,53,5,0,0,0,0,1,1,1,0,0,7,6,0,1,0,0,79,2,75,2,267,31,1,76,159,37,73,0,2,16,51,4,16,0,0,3,6,7,138,10,128,0,267,235,19,7,0,5,1,55,2,0,0,53
" ","22 ,Mayo Garda Division",0,0,0,0,0,7,5,2,102,0,0,14,24,64,51,0,49,1,1,0,0,0,0,1,1,0,0,3,1,0,1,1,0,99,0,98,1,220,22,3,45,150,29,38,0,6,5,26,1,23,0,1,1,4,17,163,16,146,1,224,204,8,11,0,1,0,20,0,0,0,20
" ","23 ,Galway Garda Division",1,0,0,0,1,14,13,1,215,0,7,28,38,142,127,0,122,1,1,0,0,0,3,1,0,1,0,6,0,0,5,1,0,259,1,255,3,615,56,27,218,314,63,93,0,5,24,62,2,37,1,1,2,16,17,281,20,261,0,644,590,24,22,0,4,4,80,6,0,0,74
" ","24 ,Roscommon/Longford  Garda Division",1,0,1,0,0,11,11,0,91,0,1,20,9,61,45,0,40,0,0,4,0,0,1,1,1,0,0,6,5,0,0,1,0,126,0,124,2,176,28,2,42,104,24,43,0,6,12,23,2,11,0,0,0,6,5,99,1,97,1,137,127,6,2,0,0,2,17,0,0,1,16
" ","31 ,Cork City Garda Division",1,0,1,0,0,29,28,1,266,0,4,8,64,190,138,0,127,4,1,5,0,0,1,1,0,0,1,27,4,0,19,0,4,308,1,305,2,994,77,42,439,436,55,271,0,5,54,208,4,44,1,0,1,33,9,532,44,488,0,1003,937,13,42,2,3,6,118,22,0,2,94
" ","32 ,Cork North Garda Division",0,0,0,0,0,13,13,0,77,0,1,5,13,58,75,0,73,2,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,125,1,123,1,241,24,1,60,156,23,98,0,4,13,80,1,15,0,2,0,8,5,178,16,160,2,325,287,13,23,0,0,2,28,1,0,1,26
" ","33 ,Cork West Garda Division",2,2,0,0,0,14,11,3,84,0,1,20,11,52,47,0,43,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,2,83,0,202,12,3,28,159,23,72,0,10,15,47,0,8,0,0,1,6,1,117,4,110,3,188,162,4,21,0,0,1,21,2,0,1,18
" ","34 ,Kerry Garda Division",1,0,0,0,1,18,16,2,105,0,0,13,20,72,79,0,78,0,0,0,0,0,1,0,0,0,0,5,0,0,5,0,0,88,0,86,2,216,19,6,71,120,22,83,0,1,18,63,1,26,0,0,1,14,11,134,6,128,0,517,449,13,52,0,2,1,38,1,0,1,36
" ","35 ,Limerick Garda Division",1,0,0,0,1,21,19,2,222,0,2,27,56,137,112,0,97,10,1,0,0,0,4,1,1,0,0,24,6,0,16,1,1,408,2,401,5,1035,167,19,253,596,49,230,0,5,50,165,10,53,0,1,2,34,16,591,35,555,1,664,538,43,38,30,5,10,111,8,0,2,101
" ","41 ,Laois/Offaly Garda Division",0,0,0,0,0,12,12,0,120,0,2,17,21,80,82,0,74,4,1,2,0,0,1,1,1,0,0,13,7,0,6,0,0,330,2,326,2,367,54,8,92,213,38,91,0,2,38,47,4,33,1,2,3,9,18,243,28,212,3,275,223,25,22,1,2,2,41,2,0,0,39
" ","42 ,Meath  Garda Division",0,0,0,0,0,13,12,1,89,0,1,24,13,51,73,0,70,0,2,0,0,0,1,0,0,0,0,18,9,3,6,0,0,402,7,389,6,583,95,13,94,381,39,61,0,5,12,42,2,33,0,0,2,19,12,233,17,214,2,200,165,25,8,0,2,0,50,2,0,0,48
" ","43 ,Wicklow  Garda Division",0,0,0,0,0,8,7,1,124,0,2,13,19,90,59,0,56,1,0,0,0,0,2,1,1,0,0,11,3,0,8,0,0,341,1,339,1,504,58,8,139,299,34,146,0,5,31,106,4,34,0,1,4,17,12,289,15,272,2,278,226,27,16,0,3,6,47,0,1,1,45
" ","44 ,Westmeath  Garda Division",1,0,1,0,0,11,9,2,79,0,2,11,21,45,62,0,58,3,0,0,0,0,1,0,0,0,0,9,5,0,4,0,0,136,1,133,2,298,28,10,88,172,18,67,0,1,22,43,1,17,0,1,1,10,5,154,14,140,0,211,187,14,6,1,1,2,38,0,0,3,35
" ","45 ,Kildare  Garda Division",2,0,0,0,2,20,17,3,177,1,0,29,39,108,91,0,78,2,0,7,0,0,4,2,2,0,0,32,24,1,6,1,0,560,3,548,9,695,130,14,173,378,44,120,0,4,22,91,3,42,2,2,1,17,20,383,39,344,0,292,235,47,8,0,0,2,61,2,0,1,58
" ","51 ,Tipperary Garda Division",0,0,0,0,0,10,10,0,123,0,5,11,32,75,88,0,84,2,0,0,0,0,2,0,0,0,0,7,6,0,1,0,0,208,1,207,0,323,41,11,119,152,24,132,0,8,30,88,6,33,1,2,2,18,10,180,20,159,1,304,284,6,12,1,1,0,35,0,0,1,34
" ","52 ,Wexford  Garda Division",0,0,0,0,0,15,13,2,113,0,0,23,20,70,96,0,91,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,270,2,267,1,418,35,8,149,226,40,121,1,11,17,91,1,12,0,1,2,7,2,234,21,212,1,267,217,29,15,1,4,1,32,1,0,0,31
" ","53 ,Kilkenny/Carlow Garda Division",1,0,0,0,1,10,9,1,136,0,1,17,23,95,69,0,66,1,0,1,0,0,1,1,1,0,0,18,6,0,12,0,0,349,4,343,2,435,44,9,170,212,20,117,0,9,18,86,4,28,1,0,4,13,10,193,10,180,3,496,436,28,29,0,2,1,39,3,1,0,35
" ","54 ,Waterford  Garda Division",1,0,0,0,1,9,9,0,129,0,3,10,29,87,68,0,56,5,2,4,0,0,1,0,0,0,0,20,8,0,12,0,0,194,7,182,5,476,49,11,207,209,21,182,0,4,37,139,2,27,1,1,0,18,7,259,27,231,1,379,347,15,11,0,5,1,60,8,0,0,52
" ","61 ,D.M.R. South Central Garda Division",1,0,1,0,0,18,17,1,266,0,6,10,91,159,84,0,69,5,2,2,0,0,6,6,0,0,6,106,32,0,73,0,1,467,4,426,37,2095,105,367,432,1191,133,163,0,1,69,80,13,69,2,1,6,57,3,506,22,484,0,1070,888,56,25,2,7,92,47,2,2,2,41
" ","62 ,D.M.R. North Central Garda Division",2,1,0,0,1,14,14,0,173,0,4,9,44,116,52,0,46,4,0,1,0,0,1,1,1,0,0,130,29,1,99,0,1,284,2,255,27,1890,132,289,600,869,94,195,1,1,82,99,12,76,1,0,5,64,6,485,22,462,1,676,487,61,12,14,9,93,897,3,6,1,887
" ","63 ,D.M.R. Northern Garda Division",0,0,0,0,0,38,36,2,213,0,11,34,37,131,135,0,118,6,0,4,0,1,6,5,4,0,1,87,47,2,34,0,4,585,8,563,14,1685,235,51,393,1006,116,349,7,8,75,249,10,64,3,1,1,46,13,716,43,671,2,544,455,67,16,0,5,1,76,1,1,0,74
" ","64 ,D.M.R. Southern Garda Division",0,0,0,0,0,25,24,1,166,0,4,23,49,90,116,0,106,2,2,3,0,0,3,0,0,0,0,80,47,1,27,0,5,727,9,709,9,1060,215,46,248,551,61,325,0,8,66,243,8,50,1,5,5,36,3,521,24,497,0,347,285,36,12,2,5,7,73,2,0,1,70
" ","65 ,D.M.R. Eastern Garda Division",0,0,0,0,0,4,4,0,113,0,0,19,20,74,66,0,57,2,1,2,0,0,4,0,0,0,0,43,12,0,31,0,0,419,1,411,7,862,71,21,237,533,65,144,0,2,28,110,4,29,0,1,1,17,10,337,19,317,1,299,228,43,5,0,7,16,107,4,0,0,103
" ","66 ,D.M.R. Western Garda Division",1,1,0,0,0,26,23,3,263,0,28,26,32,177,185,0,165,6,5,8,0,0,1,3,2,0,1,83,31,3,45,1,3,707,10,665,32,1777,407,64,416,890,124,445,0,12,94,329,10,99,4,10,14,54,17,850,72,777,1,568,463,61,33,0,7,4,163,5,2,0,156
"2012Q1"
" ","11 ,Cavan/Monaghan Garda Division",1,0,1,0,0,20,20,0,148,0,0,16,26,106,77,0,76,1,0,0,0,0,0,0,0,0,0,6,3,0,3,0,0,130,1,127,2,302,47,1,64,190,37,64,0,2,10,52,0,7,0,3,0,4,0,147,9,116,22,290,261,14,12,2,0,1,71,2,0,2,67
" ","12 ,Donegal Garda Division",1,1,0,0,0,28,23,5,190,0,5,33,44,108,93,0,87,0,1,2,0,0,3,1,1,0,0,9,5,0,3,0,1,92,2,90,0,261,49,5,45,162,42,68,0,2,16,47,3,7,0,0,0,7,0,179,16,160,3,345,303,17,22,0,1,2,31,4,0,1,26
" ","13 ,Sligo/Leitrim Garda Division",0,0,0,0,0,9,7,2,68,0,1,12,7,48,46,0,43,0,0,2,0,0,1,0,0,0,0,9,3,0,4,1,1,95,2,93,0,194,12,5,59,118,16,55,0,2,9,42,2,12,0,0,1,11,0,119,5,112,2,197,184,7,5,0,0,1,7,0,0,0,7
" ","14 ,Louth  Garda Division",2,2,0,0,0,32,29,3,121,0,0,15,39,67,56,0,50,0,1,1,0,0,4,0,0,0,0,21,10,0,11,0,0,370,3,365,2,507,73,15,120,299,54,93,1,5,19,65,3,21,0,2,2,17,0,300,15,277,8,313,261,29,18,0,1,4,38,1,0,0,37
